step,train_loss,val_loss,lr,sec_per_step
46300,1.00024,,1.725148e-04,0.079
46400,0.96503,,1.720393e-04,0.079
46500,0.92588,,1.715635e-04,0.079
46600,0.96923,,1.710876e-04,0.079
46700,0.95478,,1.706114e-04,0.079
46800,0.99804,,1.701350e-04,0.079
46900,0.98873,,1.696584e-04,0.079
47000,0.96523,0.87576,1.691816e-04,0.079
47100,0.92463,,1.687046e-04,0.079
47200,0.94572,,1.682274e-04,0.079
47300,0.95204,,1.677500e-04,0.079
47400,0.96721,,1.672724e-04,0.079
47500,0.96663,,1.667947e-04,0.079
47600,0.95556,,1.663168e-04,0.079
47700,0.97398,,1.658387e-04,0.079
47800,1.00746,,1.653604e-04,0.079
47900,0.95293,,1.648820e-04,0.079
48000,0.98823,0.87637,1.644035e-04,0.079
48100,0.96050,,1.639247e-04,0.079
48200,0.97008,,1.634459e-04,0.079
48300,0.95956,,1.629669e-04,0.079
48400,0.98563,,1.624878e-04,0.079
48500,0.96030,,1.620085e-04,0.079
48600,0.96338,,1.615292e-04,0.079
48700,0.99090,,1.610497e-04,0.079
48800,0.96091,,1.605701e-04,0.079
48900,0.93145,,1.600904e-04,0.079
49000,0.90544,0.87418,1.596105e-04,0.079
49100,0.96595,,1.591306e-04,0.079
49200,0.94827,,1.586506e-04,0.079
49300,0.99439,,1.581705e-04,0.079
49400,0.93685,,1.576903e-04,0.079
49500,0.92658,,1.572101e-04,0.079
49600,0.95403,,1.567297e-04,0.079
49700,0.94962,,1.562493e-04,0.079
49800,0.97477,,1.557688e-04,0.079
49900,0.96481,,1.552883e-04,0.079
50000,0.97462,0.86635,1.548077e-04,0.079
50100,0.92625,,1.543271e-04,0.079
50200,0.92356,,1.538464e-04,0.079
50300,0.96927,,1.533657e-04,0.079
50400,0.95110,,1.528850e-04,0.079
50500,0.94444,,1.524042e-04,0.079
50600,0.93860,,1.519234e-04,0.079
50700,0.96586,,1.514425e-04,0.079
50800,0.94308,,1.509617e-04,0.079
50900,0.92844,,1.504809e-04,0.079
51000,0.92136,0.85923,1.500000e-04,0.079
51100,0.94639,,1.495191e-04,0.079
51200,0.94599,,1.490383e-04,0.079
51300,0.93449,,1.485575e-04,0.079
51400,0.94099,,1.480766e-04,0.079
51500,0.92939,,1.475958e-04,0.079
51600,0.89775,,1.471150e-04,0.079
51700,0.93851,,1.466343e-04,0.079
51800,0.93752,,1.461536e-04,0.079
51900,0.91330,,1.456729e-04,0.079
52000,0.94108,0.85442,1.451923e-04,0.079
52100,0.95898,,1.447117e-04,0.079
52200,0.92933,,1.442312e-04,0.079
52300,0.95084,,1.437507e-04,0.079
52400,0.90172,,1.432703e-04,0.079
52500,0.92319,,1.427899e-04,0.079
52600,0.92650,,1.423097e-04,0.079
52700,0.91248,,1.418295e-04,0.079
52800,0.92396,,1.413494e-04,0.079
52900,0.95274,,1.408694e-04,0.079
53000,0.93260,0.84644,1.403895e-04,0.079
53100,0.94853,,1.399096e-04,0.079
53200,0.90258,,1.394299e-04,0.079
53300,0.92327,,1.389503e-04,0.079
53400,0.94897,,1.384708e-04,0.079
53500,0.92905,,1.379915e-04,0.079
53600,0.93887,,1.375122e-04,0.079
53700,0.91070,,1.370331e-04,0.079
53800,0.91614,,1.365541e-04,0.079
53900,0.94247,,1.360753e-04,0.079
54000,0.92832,0.83743,1.355965e-04,0.079
54100,0.90884,,1.351180e-04,0.079
54200,0.93907,,1.346396e-04,0.079
54300,0.88224,,1.341613e-04,0.079
54400,0.91442,,1.336832e-04,0.079
54500,0.93109,,1.332053e-04,0.079
54600,0.91454,,1.327276e-04,0.079
54700,0.93981,,1.322500e-04,0.079
54800,0.90776,,1.317726e-04,0.079
54900,0.92554,,1.312954e-04,0.079
55000,0.93514,0.82668,1.308184e-04,0.079
55100,0.93177,,1.303416e-04,0.079
55200,0.90619,,1.298650e-04,0.079
55300,0.89689,,1.293886e-04,0.079
55400,0.92405,,1.289124e-04,0.079
55500,0.93204,,1.284365e-04,0.079
55600,0.91859,,1.279607e-04,0.079
55700,0.90653,,1.274852e-04,0.079
55800,0.90684,,1.270099e-04,0.079
55900,0.91580,,1.265348e-04,0.079
56000,0.90156,0.82570,1.260600e-04,0.079
56100,0.90593,,1.255854e-04,0.079
56200,0.87714,,1.251111e-04,0.079
56300,0.91351,,1.246371e-04,0.079
56400,0.90431,,1.241633e-04,0.079
56500,0.90516,,1.236897e-04,0.079
56600,0.89147,,1.232165e-04,0.079
56700,0.89724,,1.227435e-04,0.079
56800,0.90896,,1.222708e-04,0.079
56900,0.89285,,1.217983e-04,0.079
57000,0.90037,0.81684,1.213262e-04,0.079
57100,0.88550,,1.208544e-04,0.079
57200,0.87968,,1.203828e-04,0.079
57300,0.91804,,1.199116e-04,0.079
57400,0.90116,,1.194407e-04,0.079
57500,0.90258,,1.189700e-04,0.079
57600,0.89595,,1.184998e-04,0.079
57700,0.89683,,1.180298e-04,0.079
57800,0.86556,,1.175601e-04,0.079
57900,0.89374,,1.170908e-04,0.079
58000,0.87396,0.81578,1.166219e-04,0.079
58100,0.85689,,1.161532e-04,0.079
58200,0.91421,,1.156850e-04,0.079
58300,0.85455,,1.152170e-04,0.079
58400,0.85293,,1.147495e-04,0.079
58500,0.87136,,1.142822e-04,0.079
58600,0.89919,,1.138154e-04,0.079
58700,0.89973,,1.133489e-04,0.079
58800,0.89265,,1.128828e-04,0.079
58900,0.87301,,1.124171e-04,0.079
59000,0.90841,0.80512,1.119518e-04,0.079
59100,0.87330,,1.114869e-04,0.079
59200,0.90231,,1.110223e-04,0.079
59300,0.89310,,1.105582e-04,0.079
59400,0.87658,,1.100945e-04,0.079
59500,0.87272,,1.096312e-04,0.079
59600,0.86767,,1.091682e-04,0.079
59700,0.86718,,1.087058e-04,0.079
59800,0.87879,,1.082437e-04,0.079
59900,0.87308,,1.077821e-04,0.079
60000,0.88722,0.80019,1.073209e-04,0.079
60100,0.84323,,1.068601e-04,0.079
60200,0.86748,,1.063998e-04,0.079
60300,0.86303,,1.059399e-04,0.079
60400,0.86306,,1.054805e-04,0.079
60500,0.87486,,1.050215e-04,0.079
60600,0.88354,,1.045630e-04,0.079
60700,0.88051,,1.041050e-04,0.079
60800,0.87792,,1.036475e-04,0.079
60900,0.86925,,1.031904e-04,0.079
61000,0.86116,0.78902,1.027338e-04,0.079
61100,0.88905,,1.022777e-04,0.079
61200,0.87122,,1.018220e-04,0.079
61300,0.84701,,1.013669e-04,0.079
61400,0.84009,,1.009123e-04,0.079
61500,0.82338,,1.004581e-04,0.079
61600,0.85310,,1.000045e-04,0.079
61700,0.85887,,9.955142e-05,0.079
61800,0.86214,,9.909884e-05,0.079
61900,0.86910,,9.864678e-05,0.079
62000,0.83805,0.78146,9.819524e-05,0.079
62100,0.86351,,9.774424e-05,0.079
