step,train_loss,val_loss,lr,sec_per_step
33800,0.21653,,1.273376e-04,0.111
33900,0.20853,,1.265348e-04,0.111
34000,0.21272,0.18171,1.257327e-04,0.111
34100,0.21445,,1.249313e-04,0.111
34200,0.21257,,1.241306e-04,0.111
34300,0.20318,,1.233307e-04,0.111
34400,0.20911,,1.225315e-04,0.111
34500,0.20880,,1.217332e-04,0.111
34600,0.22179,,1.209357e-04,0.111
34700,0.21303,,1.201390e-04,0.111
34800,0.18893,,1.193433e-04,0.111
34900,0.20498,,1.185484e-04,0.111
35000,0.20137,0.16989,1.177544e-04,0.111
35100,0.20642,,1.169614e-04,0.110
35200,0.21235,,1.161694e-04,0.110
35300,0.19328,,1.153783e-04,0.110
35400,0.20107,,1.145883e-04,0.110
35500,0.20830,,1.137993e-04,0.110
35600,0.18869,,1.130114e-04,0.110
35700,0.19799,,1.122245e-04,0.110
35800,0.18684,,1.114388e-04,0.110
35900,0.19245,,1.106542e-04,0.110
36000,0.19370,0.16517,1.098707e-04,0.110
36100,0.19141,,1.090885e-04,0.110
36200,0.18337,,1.083074e-04,0.110
36300,0.18315,,1.075276e-04,0.110
36400,0.18446,,1.067489e-04,0.110
36500,0.18877,,1.059716e-04,0.110
36600,0.19926,,1.051956e-04,0.110
36700,0.18884,,1.044208e-04,0.110
36800,0.18285,,1.036475e-04,0.110
36900,0.17668,,1.028754e-04,0.110
37000,0.18679,0.15630,1.021048e-04,0.110
37100,0.18320,,1.013355e-04,0.110
37200,0.16857,,1.005677e-04,0.110
37300,0.17491,,9.980135e-05,0.110
37400,0.18060,,9.903645e-05,0.110
37500,0.17412,,9.827305e-05,0.110
37600,0.17685,,9.751117e-05,0.110
37700,0.16281,,9.675083e-05,0.110
37800,0.16590,,9.599206e-05,0.110
37900,0.17796,,9.523486e-05,0.110
38000,0.17166,0.14844,9.447928e-05,0.110
38100,0.16876,,9.372532e-05,0.110
38200,0.17240,,9.297301e-05,0.110
38300,0.16519,,9.222238e-05,0.110
38400,0.16869,,9.147344e-05,0.110
38500,0.16428,,9.072622e-05,0.110
38600,0.16574,,8.998074e-05,0.110
38700,0.16742,,8.923702e-05,0.110
38800,0.16450,,8.849508e-05,0.110
38900,0.15889,,8.775494e-05,0.110
39000,0.15953,0.14163,8.701663e-05,0.110
39100,0.16474,,8.628017e-05,0.110
39200,0.16907,,8.554558e-05,0.110
39300,0.16785,,8.481288e-05,0.110
39400,0.16375,,8.408210e-05,0.110
39500,0.15064,,8.335324e-05,0.110
39600,0.14731,,8.262635e-05,0.110
39700,0.14987,,8.190143e-05,0.110
39800,0.15071,,8.117850e-05,0.110
39900,0.14830,,8.045760e-05,0.110
40000,0.15343,0.12961,7.973873e-05,0.110
40100,0.15223,,7.902193e-05,0.110
40200,0.15376,,7.830721e-05,0.110
40300,0.15932,,7.759459e-05,0.110
40400,0.15217,,7.688410e-05,0.110
40500,0.14446,,7.617576e-05,0.110
40600,0.15180,,7.546957e-05,0.110
40700,0.14248,,7.476558e-05,0.110
40800,0.14280,,7.406379e-05,0.110
40900,0.14453,,7.336423e-05,0.110
41000,0.14950,0.12489,7.266692e-05,0.110
41100,0.14231,,7.197188e-05,0.110
41200,0.13875,,7.127913e-05,0.110
41300,0.14162,,7.058868e-05,0.110
41400,0.13684,,6.990057e-05,0.110
41500,0.13973,,6.921481e-05,0.110
41600,0.14979,,6.853141e-05,0.110
41700,0.13606,,6.785041e-05,0.110
41800,0.13600,,6.717182e-05,0.110
41900,0.12931,,6.649565e-05,0.110
42000,0.14238,0.11750,6.582194e-05,0.110
42100,0.12749,,6.515070e-05,0.110
42200,0.13865,,6.448194e-05,0.110
42300,0.13557,,6.381570e-05,0.110
42400,0.13819,,6.315198e-05,0.110
42500,0.12501,,6.249081e-05,0.110
42600,0.12618,,6.183221e-05,0.110
42700,0.12396,,6.117620e-05,0.110
42800,0.11645,,6.052279e-05,0.110
42900,0.13026,,5.987201e-05,0.110
43000,0.12849,0.10936,5.922387e-05,0.110
43100,0.12006,,5.857839e-05,0.110
43200,0.12182,,5.793560e-05,0.110
43300,0.12359,,5.729551e-05,0.110
43400,0.12137,,5.665813e-05,0.110
43500,0.12743,,5.602350e-05,0.110
43600,0.12775,,5.539162e-05,0.110
43700,0.11143,,5.476252e-05,0.110
43800,0.12248,,5.413622e-05,0.110
43900,0.11732,,5.351272e-05,0.110
44000,0.12158,0.10174,5.289206e-05,0.110
44100,0.11285,,5.227424e-05,0.110
44200,0.11412,,5.165930e-05,0.110
44300,0.11887,,5.104723e-05,0.110
44400,0.11190,,5.043807e-05,0.110
44500,0.10766,,4.983184e-05,0.110
44600,0.11299,,4.922854e-05,0.110
44700,0.11150,,4.862819e-05,0.110
44800,0.11299,,4.803083e-05,0.110
44900,0.11670,,4.743645e-05,0.110
45000,0.11114,0.09530,4.684508e-05,0.110
45100,0.11519,,4.625674e-05,0.110
45200,0.11602,,4.567144e-05,0.110
45300,0.10574,,4.508921e-05,0.110
45400,0.10977,,4.451005e-05,0.110
45500,0.10907,,4.393398e-05,0.110
45600,0.10197,,4.336103e-05,0.110
45700,0.10746,,4.279121e-05,0.110
45800,0.10018,,4.222453e-05,0.110
45900,0.10343,,4.166101e-05,0.110
46000,0.10574,0.08547,4.110068e-05,0.110
46100,0.10112,,4.054353e-05,0.110
46200,0.11260,,3.998960e-05,0.110
46300,0.10415,,3.943890e-05,0.110
46400,0.09727,,3.889144e-05,0.110
46500,0.08674,,3.834724e-05,0.110
46600,0.09999,,3.780632e-05,0.110
46700,0.09814,,3.726868e-05,0.110
46800,0.10169,,3.673436e-05,0.110
46900,0.09853,,3.620336e-05,0.110
47000,0.09379,0.08075,3.567569e-05,0.110
47100,0.09063,,3.515138e-05,0.110
47200,0.09251,,3.463044e-05,0.110
47300,0.09157,,3.411289e-05,0.110
47400,0.09399,,3.359873e-05,0.110
47500,0.09418,,3.308799e-05,0.110
47600,0.09490,,3.258068e-05,0.110
47700,0.09406,,3.207682e-05,0.110
47800,0.09841,,3.157641e-05,0.110
47900,0.09217,,3.107948e-05,0.110
48000,0.09142,0.07569,3.058604e-05,0.110
48100,0.08211,,3.009610e-05,0.110
48200,0.08770,,2.960968e-05,0.110
48300,0.08520,,2.912679e-05,0.110
48400,0.09069,,2.864745e-05,0.110
48500,0.09135,,2.817167e-05,0.110
48600,0.08714,,2.769946e-05,0.110
48700,0.08992,,2.723084e-05,0.110
48800,0.08296,,2.676582e-05,0.110
48900,0.07662,,2.630442e-05,0.110
49000,0.07393,0.06961,2.584665e-05,0.110
49100,0.08195,,2.539252e-05,0.110
49200,0.08153,,2.494205e-05,0.110
49300,0.09013,,2.449524e-05,0.110
49400,0.07631,,2.405212e-05,0.110
49500,0.07287,,2.361269e-05,0.110
49600,0.07661,,2.317697e-05,0.110
49700,0.07772,,2.274497e-05,0.110
49800,0.08192,,2.231670e-05,0.110
49900,0.07824,,2.189218e-05,0.110
50000,0.08047,0.06478,2.147142e-05,0.110
50100,0.07137,,2.105443e-05,0.110
50200,0.07337,,2.064123e-05,0.110
50300,0.07927,,2.023181e-05,0.110
50400,0.07500,,1.982621e-05,0.110
50500,0.07399,,1.942442e-05,0.110
50600,0.07729,,1.902647e-05,0.110
50700,0.07359,,1.863236e-05,0.110
50800,0.07408,,1.824210e-05,0.110
50900,0.07372,,1.785571e-05,0.110
51000,0.06649,0.06094,1.747319e-05,0.110
51100,0.06915,,1.709457e-05,0.110
51200,0.06772,,1.671984e-05,0.110
51300,0.06491,,1.634902e-05,0.110
51400,0.06787,,1.598213e-05,0.110
51500,0.06674,,1.561916e-05,0.110
51600,0.06195,,1.526014e-05,0.110
51700,0.06761,,1.490507e-05,0.110
51800,0.06610,,1.455397e-05,0.110
51900,0.06623,,1.420683e-05,0.110
52000,0.06970,0.05614,1.386369e-05,0.110
52100,0.06989,,1.352453e-05,0.110
52200,0.06241,,1.318938e-05,0.110
52300,0.06529,,1.285825e-05,0.110
52400,0.05967,,1.253114e-05,0.110
52500,0.06130,,1.220806e-05,0.110
52600,0.06240,,1.188902e-05,0.110
52700,0.06244,,1.157404e-05,0.110
52800,0.06333,,1.126312e-05,0.110
52900,0.06881,,1.095626e-05,0.110
53000,0.06592,0.05315,1.065349e-05,0.110
53100,0.06347,,1.035481e-05,0.110
53200,0.05695,,1.006022e-05,0.110
53300,0.05851,,9.769738e-06,0.110
53400,0.05978,,9.483370e-06,0.110
53500,0.05645,,9.201125e-06,0.110
53600,0.05640,,8.923011e-06,0.110
53700,0.05569,,8.649036e-06,0.110
53800,0.05651,,8.379208e-06,0.110
53900,0.06238,,8.113535e-06,0.110
54000,0.05928,0.04933,7.852024e-06,0.110
54100,0.05328,,7.594684e-06,0.110
54200,0.06059,,7.341523e-06,0.110
54300,0.05243,,7.092546e-06,0.110
54400,0.05346,,6.847762e-06,0.110
54500,0.05681,,6.607179e-06,0.110
54600,0.05713,,6.370802e-06,0.110
54700,0.05647,,6.138639e-06,0.110
54800,0.05238,,5.910697e-06,0.110
54900,0.05790,,5.686982e-06,0.110
55000,0.05561,0.04586,5.467501e-06,0.110
55100,0.05575,,5.252261e-06,0.110
55200,0.05650,,5.041267e-06,0.110
55300,0.05529,,4.834526e-06,0.110
55400,0.05567,,4.632045e-06,0.110
55500,0.05401,,4.433828e-06,0.110
55600,0.05450,,4.239882e-06,0.110
55700,0.05034,,4.050212e-06,0.110
55800,0.05488,,3.864824e-06,0.110
55900,0.05357,,3.683724e-06,0.110
56000,0.04743,0.04381,3.506917e-06,0.110
56100,0.05346,,3.334407e-06,0.110
56200,0.04703,,3.166201e-06,0.110
56300,0.04974,,3.002302e-06,0.110
56400,0.04938,,2.842716e-06,0.110
56500,0.04926,,2.687448e-06,0.110
56600,0.04824,,2.536501e-06,0.110
56700,0.05143,,2.389881e-06,0.110
56800,0.04787,,2.247592e-06,0.110
56900,0.04876,,2.109637e-06,0.110
57000,0.05072,0.04236,1.976022e-06,0.110
57100,0.04748,,1.846749e-06,0.110
57200,0.04458,,1.721823e-06,0.110
57300,0.04990,,1.601247e-06,0.110
57400,0.05138,,1.485025e-06,0.110
57500,0.05021,,1.373161e-06,0.110
57600,0.04754,,1.265656e-06,0.110
57700,0.05139,,1.162516e-06,0.110
57800,0.04613,,1.063742e-06,0.110
57900,0.04968,,9.693381e-07,0.110
58000,0.04395,0.04153,8.793064e-07,0.110
58100,0.04179,,7.936497e-07,0.110
58200,0.05143,,7.123706e-07,0.110
58300,0.04515,,6.354714e-07,0.110
58400,0.04252,,5.629543e-07,0.110
58500,0.04441,,4.948216e-07,0.110
58600,0.04998,,4.310751e-07,0.110
58700,0.04741,,3.717169e-07,0.110
58800,0.04523,,3.167485e-07,0.110
58900,0.04518,,2.661717e-07,0.110
59000,0.05064,0.04090,2.199879e-07,0.110
59100,0.04688,,1.781985e-07,0.110
59200,0.04858,,1.408047e-07,0.110
59300,0.04496,,1.078075e-07,0.110
59400,0.04639,,7.920805e-08,0.110
59500,0.04529,,5.500707e-08,0.110
59600,0.04537,,3.520530e-08,0.110
59700,0.04696,,1.980332e-08,0.110
59800,0.04744,,8.801583e-09,0.110
59900,0.04405,,2.200412e-09,0.110
60000,0.04758,0.04101,0.000000e+00,0.110
