step,train_loss,val_loss,lr,sec_per_step
65300,0.80431,,8.362076e-05,0.077
65400,0.81748,,8.318989e-05,0.077
65500,0.81627,,8.275971e-05,0.077
65600,0.78590,,8.233022e-05,0.077
65700,0.80246,,8.190143e-05,0.077
65800,0.79160,,8.147333e-05,0.077
65900,0.81136,,8.104594e-05,0.077
66000,0.79248,0.74137,8.061926e-05,0.077
66100,0.81237,,8.019329e-05,0.077
66200,0.79236,,7.976804e-05,0.077
66300,0.78112,,7.934350e-05,0.077
66400,0.81361,,7.891970e-05,0.077
66500,0.82397,,7.849663e-05,0.077
66600,0.81662,,7.807429e-05,0.077
66700,0.78158,,7.765269e-05,0.077
66800,0.79186,,7.723183e-05,0.077
66900,0.82902,,7.681172e-05,0.077
67000,0.81758,0.73135,7.639237e-05,0.077
67100,0.78240,,7.597377e-05,0.077
67200,0.79053,,7.555593e-05,0.077
67300,0.81563,,7.513885e-05,0.077
67400,0.80142,,7.472255e-05,0.077
67500,0.79047,,7.430702e-05,0.077
67600,0.78435,,7.389226e-05,0.077
67700,0.78243,,7.347829e-05,0.077
67800,0.81642,,7.306511e-05,0.077
67900,0.79668,,7.265271e-05,0.077
68000,0.78472,0.72513,7.224111e-05,0.077
68100,0.77387,,7.183031e-05,0.077
68200,0.76574,,7.142032e-05,0.077
68300,0.78531,,7.101113e-05,0.077
68400,0.77780,,7.060275e-05,0.077
68500,0.78044,,7.019519e-05,0.077
68600,0.77152,,6.978845e-05,0.077
68700,0.78508,,6.938253e-05,0.077
68800,0.78719,,6.897744e-05,0.077
68900,0.79252,,6.857318e-05,0.077
69000,0.78946,0.72002,6.816976e-05,0.077
69100,0.78502,,6.776719e-05,0.077
69200,0.77102,,6.736545e-05,0.077
69300,0.76338,,6.696457e-05,0.077
69400,0.77942,,6.656454e-05,0.077
69500,0.77023,,6.616536e-05,0.077
69600,0.77408,,6.576705e-05,0.077
69700,0.77831,,6.536961e-05,0.077
69800,0.78061,,6.497303e-05,0.077
69900,0.77265,,6.457733e-05,0.077
70000,0.77147,0.71410,6.418250e-05,0.077
70100,0.78303,,6.378856e-05,0.077
70200,0.77521,,6.339550e-05,0.077
70300,0.77271,,6.300333e-05,0.077
70400,0.77258,,6.261206e-05,0.077
70500,0.77744,,6.222169e-05,0.077
70600,0.77075,,6.183221e-05,0.077
70700,0.77918,,6.144365e-05,0.077
70800,0.77197,,6.105599e-05,0.077
70900,0.76578,,6.066925e-05,0.077
71000,0.78585,0.70555,6.028342e-05,0.077
71100,0.76269,,5.989852e-05,0.077
71200,0.76086,,5.951454e-05,0.077
71300,0.77070,,5.913149e-05,0.077
71400,0.76629,,5.874938e-05,0.077
71500,0.76919,,5.836820e-05,0.077
71600,0.78221,,5.798797e-05,0.077
71700,0.76566,,5.760868e-05,0.077
71800,0.77879,,5.723034e-05,0.077
71900,0.76074,,5.685296e-05,0.077
72000,0.78038,0.70220,5.647653e-05,0.077
72100,0.75172,,5.610106e-05,0.077
72200,0.74633,,5.572656e-05,0.077
72300,0.73693,,5.535303e-05,0.077
72400,0.74073,,5.498047e-05,0.077
72500,0.77200,,5.460888e-05,0.077
72600,0.75656,,5.423828e-05,0.077
72700,0.77230,,5.386866e-05,0.077
72800,0.77391,,5.350003e-05,0.077
72900,0.75608,,5.313239e-05,0.077
73000,0.74295,0.68867,5.276574e-05,0.077
73100,0.73677,,5.240010e-05,0.077
73200,0.75681,,5.203545e-05,0.077
73300,0.73566,,5.167182e-05,0.077
73400,0.76890,,5.130919e-05,0.077
73500,0.75852,,5.094758e-05,0.077
73600,0.74018,,5.058699e-05,0.077
73700,0.74889,,5.022741e-05,0.077
73800,0.74169,,4.986887e-05,0.077
73900,0.73042,,4.951135e-05,0.077
74000,0.73052,0.67967,4.915487e-05,0.077
74100,0.74402,,4.879942e-05,0.077
74200,0.75716,,4.844501e-05,0.077
74300,0.73995,,4.809165e-05,0.077
74400,0.74366,,4.773933e-05,0.077
74500,0.74858,,4.738806e-05,0.077
74600,0.76409,,4.703785e-05,0.077
74700,0.72601,,4.668869e-05,0.077
74800,0.74703,,4.634060e-05,0.077
74900,0.76598,,4.599358e-05,0.077
75000,0.77411,0.67622,4.564762e-05,0.077
75100,0.75342,,4.530273e-05,0.077
75200,0.74523,,4.495892e-05,0.077
75300,0.74170,,4.461619e-05,0.077
75400,0.74625,,4.427454e-05,0.077
75500,0.75008,,4.393398e-05,0.077
75600,0.73539,,4.359451e-05,0.077
75700,0.72004,,4.325613e-05,0.077
75800,0.72507,,4.291885e-05,0.077
75900,0.72591,,4.258267e-05,0.077
76000,0.74549,0.67227,4.224760e-05,0.077
76100,0.73776,,4.191363e-05,0.077
76200,0.74355,,4.158077e-05,0.077
76300,0.73881,,4.124903e-05,0.077
76400,0.71512,,4.091840e-05,0.077
76500,0.69830,,4.058889e-05,0.077
76600,0.73400,,4.026051e-05,0.077
76700,0.72723,,3.993326e-05,0.077
76800,0.71899,,3.960714e-05,0.077
76900,0.70572,,3.928215e-05,0.077
77000,0.72906,0.66788,3.895830e-05,0.077
77100,0.73875,,3.863559e-05,0.077
77200,0.73678,,3.831403e-05,0.077
77300,0.73264,,3.799361e-05,0.077
77400,0.75547,,3.767435e-05,0.077
77500,0.74567,,3.735623e-05,0.077
77600,0.72122,,3.703928e-05,0.077
77700,0.72235,,3.672349e-05,0.077
77800,0.74017,,3.640886e-05,0.077
77900,0.73199,,3.609540e-05,0.077
78000,0.72886,0.65862,3.578311e-05,0.077
78100,0.72151,,3.547199e-05,0.077
78200,0.70532,,3.516205e-05,0.077
78300,0.69181,,3.485329e-05,0.077
78400,0.72006,,3.454571e-05,0.077
78500,0.74181,,3.423932e-05,0.077
78600,0.73371,,3.393412e-05,0.077
78700,0.71533,,3.363011e-05,0.077
78800,0.72450,,3.332730e-05,0.077
78900,0.71214,,3.302569e-05,0.077
79000,0.71456,0.65352,3.272528e-05,0.077
79100,0.71608,,3.242607e-05,0.077
79200,0.69007,,3.212807e-05,0.077
79300,0.70788,,3.183129e-05,0.077
79400,0.71881,,3.153572e-05,0.077
79500,0.70067,,3.124136e-05,0.077
79600,0.70379,,3.094823e-05,0.077
79700,0.69953,,3.065632e-05,0.077
79800,0.75652,,3.036563e-05,0.077
79900,0.71274,,3.007618e-05,0.077
80000,0.71507,0.64592,2.978796e-05,0.077
80100,0.70021,,2.950097e-05,0.077
80200,0.69424,,2.921522e-05,0.077
80300,0.71647,,2.893071e-05,0.077
80400,0.69634,,2.864745e-05,0.077
80500,0.71474,,2.836543e-05,0.077
80600,0.73033,,2.808467e-05,0.077
80700,0.70470,,2.780516e-05,0.077
80800,0.73307,,2.752690e-05,0.077
80900,0.72245,,2.724990e-05,0.077
81000,0.70803,0.64154,2.697416e-05,0.077
81100,0.70525,,2.669969e-05,0.077
81200,0.70447,,2.642648e-05,0.077
81300,0.72172,,2.615455e-05,0.077
81400,0.70226,,2.588388e-05,0.077
81500,0.71034,,2.561450e-05,0.077
81600,0.69730,,2.534639e-05,0.077
81700,0.69816,,2.507956e-05,0.077
81800,0.69471,,2.481401e-05,0.077
81900,0.68315,,2.454975e-05,0.077
82000,0.70267,0.64177,2.428678e-05,0.077
82100,0.70760,,2.402511e-05,0.077
82200,0.70299,,2.376472e-05,0.077
82300,0.68649,,2.350564e-05,0.077
82400,0.70817,,2.324785e-05,0.077
82500,0.70286,,2.299137e-05,0.077
82600,0.68716,,2.273619e-05,0.077
82700,0.69011,,2.248232e-05,0.077
82800,0.69302,,2.222976e-05,0.078
82900,0.66735,,2.197852e-05,0.077
83000,0.67079,0.63290,2.172859e-05,0.078
83100,0.71875,,2.147997e-05,0.078
83200,0.69453,,2.123268e-05,0.078
83300,0.68948,,2.098671e-05,0.078
83400,0.69042,,2.074207e-05,0.078
83500,0.70618,,2.049875e-05,0.078
83600,0.70455,,2.025677e-05,0.078
83700,0.68356,,2.001612e-05,0.078
83800,0.69098,,1.977681e-05,0.078
83900,0.66617,,1.953883e-05,0.078
84000,0.70001,0.62857,1.930219e-05,0.078
84100,0.69751,,1.906690e-05,0.078
84200,0.68312,,1.883295e-05,0.078
84300,0.68127,,1.860036e-05,0.078
84400,0.65879,,1.836911e-05,0.078
84500,0.68750,,1.813921e-05,0.078
84600,0.68303,,1.791067e-05,0.078
84700,0.67961,,1.768349e-05,0.078
84800,0.69079,,1.745766e-05,0.078
84900,0.68722,,1.723320e-05,0.078
85000,0.67597,0.62420,1.701010e-05,0.078
85100,0.65904,,1.678837e-05,0.078
85200,0.66519,,1.656801e-05,0.078
85300,0.67963,,1.634902e-05,0.078
85400,0.68534,,1.613140e-05,0.078
85500,0.67359,,1.591516e-05,0.078
85600,0.68810,,1.570030e-05,0.078
85700,0.69632,,1.548682e-05,0.078
85800,0.69413,,1.527472e-05,0.078
85900,0.66224,,1.506400e-05,0.078
86000,0.66134,0.61932,1.485467e-05,0.078
86100,0.68593,,1.464673e-05,0.078
86200,0.68679,,1.444018e-05,0.078
86300,0.70984,,1.423502e-05,0.078
86400,0.70455,,1.403126e-05,0.078
86500,0.70935,,1.382890e-05,0.078
86600,0.67704,,1.362793e-05,0.078
86700,0.64693,,1.342837e-05,0.078
86800,0.66659,,1.323021e-05,0.078
86900,0.67829,,1.303345e-05,0.078
87000,0.68555,0.61469,1.283811e-05,0.078
87100,0.68177,,1.264417e-05,0.078
87200,0.67270,,1.245164e-05,0.078
87300,0.67918,,1.226053e-05,0.078
87400,0.68236,,1.207083e-05,0.078
87500,0.68198,,1.188255e-05,0.078
87600,0.69006,,1.169569e-05,0.078
87700,0.67042,,1.151026e-05,0.078
87800,0.69971,,1.132624e-05,0.078
87900,0.65823,,1.114365e-05,0.078
88000,0.68782,0.61110,1.096249e-05,0.078
88100,0.66450,,1.078275e-05,0.078
88200,0.64935,,1.060445e-05,0.078
88300,0.67675,,1.042758e-05,0.078
88400,0.68933,,1.025214e-05,0.078
88500,0.66777,,1.007814e-05,0.078
88600,0.66743,,9.905575e-06,0.078
88700,0.67204,,9.734451e-06,0.078
88800,0.65888,,9.564769e-06,0.078
88900,0.66775,,9.396531e-06,0.078
89000,0.67473,0.60598,9.229737e-06,0.078
89100,0.67036,,9.064389e-06,0.078
89200,0.68596,,8.900490e-06,0.078
89300,0.66117,,8.738042e-06,0.078
89400,0.67588,,8.577044e-06,0.078
89500,0.68541,,8.417500e-06,0.078
89600,0.66731,,8.259412e-06,0.078
89700,0.65637,,8.102779e-06,0.078
89800,0.67368,,7.947605e-06,0.078
89900,0.66431,,7.793891e-06,0.078
90000,0.66145,0.60372,7.641638e-06,0.078
90100,0.65945,,7.490848e-06,0.078
90200,0.64750,,7.341523e-06,0.078
90300,0.66238,,7.193663e-06,0.078
90400,0.69101,,7.047271e-06,0.078
90500,0.68790,,6.902349e-06,0.078
90600,0.67453,,6.758896e-06,0.078
90700,0.64315,,6.616916e-06,0.078
90800,0.65259,,6.476409e-06,0.078
90900,0.64175,,6.337377e-06,0.078
91000,0.68902,0.60110,6.199822e-06,0.078
91100,0.66639,,6.063744e-06,0.078
91200,0.63013,,5.929146e-06,0.077
91300,0.66915,,5.796028e-06,0.077
91400,0.68014,,5.664392e-06,0.077
91500,0.65453,,5.534239e-06,0.077
91600,0.65137,,5.405571e-06,0.077
91700,0.67325,,5.278389e-06,0.077
91800,0.67964,,5.152694e-06,0.077
91900,0.65027,,5.028487e-06,0.077
92000,0.65756,0.59724,4.905771e-06,0.077
92100,0.63708,,4.784545e-06,0.077
92200,0.66146,,4.664812e-06,0.077
92300,0.65170,,4.546572e-06,0.077
92400,0.65457,,4.429827e-06,0.077
92500,0.64786,,4.314578e-06,0.077
92600,0.64432,,4.200826e-06,0.077
92700,0.66770,,4.088573e-06,0.077
92800,0.65556,,3.977818e-06,0.077
92900,0.65426,,3.868565e-06,0.077
93000,0.65295,0.59508,3.760813e-06,0.077
93100,0.65111,,3.654564e-06,0.077
93200,0.64372,,3.549819e-06,0.077
93300,0.65421,,3.446579e-06,0.077
93400,0.64478,,3.344845e-06,0.077
93500,0.64447,,3.244618e-06,0.077
93600,0.61996,,3.145900e-06,0.077
93700,0.62814,,3.048690e-06,0.077
93800,0.63409,,2.952991e-06,0.077
93900,0.64025,,2.858803e-06,0.077
94000,0.65089,0.59287,2.766126e-06,0.077
94100,0.64716,,2.674963e-06,0.077
94200,0.64522,,2.585314e-06,0.077
94300,0.64739,,2.497180e-06,0.077
94400,0.65440,,2.410562e-06,0.077
94500,0.66092,,2.325460e-06,0.077
94600,0.67718,,2.241876e-06,0.077
94700,0.65931,,2.159810e-06,0.077
94800,0.65009,,2.079264e-06,0.077
94900,0.65799,,2.000238e-06,0.077
95000,0.66189,0.59147,1.922732e-06,0.077
95100,0.66310,,1.846749e-06,0.077
95200,0.65090,,1.772288e-06,0.077
95300,0.64643,,1.699350e-06,0.077
95400,0.64984,,1.627936e-06,0.077
95500,0.64352,,1.558047e-06,0.077
95600,0.64305,,1.489684e-06,0.077
95700,0.63990,,1.422846e-06,0.077
95800,0.65118,,1.357536e-06,0.077
95900,0.65903,,1.293753e-06,0.077
96000,0.65436,0.59022,1.231498e-06,0.077
96100,0.64067,,1.170772e-06,0.077
96200,0.64225,,1.111575e-06,0.077
96300,0.64386,,1.053909e-06,0.077
96400,0.63083,,9.977731e-07,0.077
96500,0.64235,,9.431685e-07,0.077
96600,0.63223,,8.900957e-07,0.077
96700,0.64144,,8.385552e-07,0.077
96800,0.67748,,7.885476e-07,0.077
96900,0.64250,,7.400734e-07,0.077
97000,0.64935,0.58895,6.931331e-07,0.077
97100,0.63664,,6.477271e-07,0.077
97200,0.65986,,6.038559e-07,0.077
97300,0.64682,,5.615200e-07,0.077
97400,0.64517,,5.207198e-07,0.077
97500,0.62582,,4.814558e-07,0.077
97600,0.66911,,4.437283e-07,0.077
97700,0.63914,,4.075377e-07,0.077
97800,0.64162,,3.728844e-07,0.077
97900,0.64116,,3.397687e-07,0.077
98000,0.65982,0.58847,3.081911e-07,0.077
98100,0.66377,,2.781517e-07,0.077
98200,0.64541,,2.496510e-07,0.077
98300,0.64989,,2.226892e-07,0.077
98400,0.63172,,1.972666e-07,0.077
98500,0.65111,,1.733835e-07,0.077
98600,0.63620,,1.510400e-07,0.077
98700,0.64934,,1.302365e-07,0.077
98800,0.64995,,1.109731e-07,0.077
98900,0.63362,,9.325008e-08,0.077
99000,0.65935,0.58809,7.706757e-08,0.077
99100,0.63574,,6.242575e-08,0.077
99200,0.63506,,4.932477e-08,0.077
99300,0.63392,,3.776476e-08,0.077
99400,0.63621,,2.774585e-08,0.077
99500,0.65948,,1.926813e-08,0.077
99600,0.63907,,1.233170e-08,0.077
99700,0.64654,,6.936622e-09,0.077
99800,0.64768,,3.082956e-09,0.077
99900,0.64401,,7.707410e-10,0.077
100000,0.64222,0.58795,0.000000e+00,0.077
