step,train_loss,val_loss,lr,sec_per_step
26400,0.73758,,1.869886e-04,0.105
26500,0.74329,,1.862007e-04,0.105
26600,0.74672,,1.854117e-04,0.105
26700,0.77309,,1.846217e-04,0.105
26800,0.77226,,1.838306e-04,0.105
26900,0.73508,,1.830386e-04,0.105
27000,0.75853,0.73357,1.822456e-04,0.105
27100,0.77138,,1.814516e-04,0.105
27200,0.74739,,1.806567e-04,0.105
27300,0.76233,,1.798610e-04,0.105
27400,0.75511,,1.790643e-04,0.105
27500,0.75590,,1.782668e-04,0.105
27600,0.70346,,1.774685e-04,0.105
27700,0.72505,,1.766693e-04,0.105
27800,0.76021,,1.758694e-04,0.105
27900,0.72794,,1.750687e-04,0.105
28000,0.76953,0.72280,1.742673e-04,0.105
28100,0.76954,,1.734652e-04,0.105
28200,0.71653,,1.726624e-04,0.105
28300,0.74784,,1.718589e-04,0.105
28400,0.72417,,1.710547e-04,0.105
28500,0.70193,,1.702500e-04,0.105
28600,0.73204,,1.694447e-04,0.105
28700,0.77339,,1.686388e-04,0.105
28800,0.74133,,1.678323e-04,0.105
28900,0.74676,,1.670253e-04,0.105
29000,0.75006,0.70149,1.662179e-04,0.105
29100,0.74543,,1.654099e-04,0.105
29200,0.72640,,1.646015e-04,0.105
29300,0.70231,,1.637927e-04,0.105
29400,0.70738,,1.629834e-04,0.105
29500,0.73204,,1.621738e-04,0.105
29600,0.73146,,1.613638e-04,0.105
29700,0.69148,,1.605535e-04,0.105
29800,0.72324,,1.597429e-04,0.105
29900,0.70756,,1.589320e-04,0.105
30000,0.73704,0.69500,1.581208e-04,0.105
30100,0.75649,,1.573094e-04,0.105
30200,0.68929,,1.564978e-04,0.105
30300,0.71058,,1.556860e-04,0.105
30400,0.72034,,1.548740e-04,0.105
30500,0.70870,,1.540619e-04,0.105
30600,0.70832,,1.532497e-04,0.105
30700,0.68884,,1.524373e-04,0.105
30800,0.68357,,1.516249e-04,0.105
30900,0.69136,,1.508125e-04,0.105
31000,0.68394,0.67384,1.500000e-04,0.105
31100,0.67171,,1.491875e-04,0.105
31200,0.67913,,1.483751e-04,0.105
31300,0.65659,,1.475627e-04,0.105
31400,0.70178,,1.467503e-04,0.105
31500,0.67267,,1.459381e-04,0.105
31600,0.68020,,1.451260e-04,0.105
31700,0.66475,,1.443140e-04,0.105
31800,0.68795,,1.435022e-04,0.105
31900,0.69183,,1.426906e-04,0.105
32000,0.68728,0.65015,1.418792e-04,0.105
32100,0.69253,,1.410680e-04,0.105
32200,0.68822,,1.402571e-04,0.105
32300,0.68235,,1.394465e-04,0.105
32400,0.70171,,1.386362e-04,0.105
32500,0.67311,,1.378262e-04,0.105
32600,0.68869,,1.370166e-04,0.105
32700,0.72527,,1.362073e-04,0.105
32800,0.66836,,1.353985e-04,0.105
32900,0.67033,,1.345901e-04,0.105
33000,0.67891,0.65101,1.337821e-04,0.105
33100,0.67026,,1.329747e-04,0.105
33200,0.67036,,1.321677e-04,0.105
33300,0.67690,,1.313612e-04,0.105
33400,0.65260,,1.305553e-04,0.105
33500,0.66829,,1.297500e-04,0.105
33600,0.63192,,1.289453e-04,0.105
33700,0.67730,,1.281411e-04,0.105
33800,0.67994,,1.273376e-04,0.105
33900,0.64847,,1.265348e-04,0.105
34000,0.66117,0.63127,1.257327e-04,0.105
34100,0.63387,,1.249313e-04,0.105
34200,0.64996,,1.241306e-04,0.105
34300,0.67671,,1.233307e-04,0.105
34400,0.67440,,1.225315e-04,0.105
34500,0.67104,,1.217332e-04,0.105
34600,0.64128,,1.209357e-04,0.105
34700,0.63634,,1.201390e-04,0.105
34800,0.66129,,1.193433e-04,0.105
34900,0.66531,,1.185484e-04,0.105
35000,0.66945,0.62537,1.177544e-04,0.105
35100,0.62771,,1.169614e-04,0.105
35200,0.61868,,1.161694e-04,0.105
35300,0.65179,,1.153783e-04,0.105
35400,0.66891,,1.145883e-04,0.105
35500,0.64411,,1.137993e-04,0.105
35600,0.65320,,1.130114e-04,0.105
35700,0.65491,,1.122245e-04,0.105
35800,0.65707,,1.114388e-04,0.105
35900,0.63843,,1.106542e-04,0.105
36000,0.62885,0.61071,1.098707e-04,0.105
36100,0.63616,,1.090885e-04,0.105
36200,0.66655,,1.083074e-04,0.105
36300,0.63530,,1.075276e-04,0.105
36400,0.65294,,1.067489e-04,0.105
36500,0.64134,,1.059716e-04,0.105
36600,0.60222,,1.051956e-04,0.105
36700,0.58097,,1.044208e-04,0.105
36800,0.60687,,1.036475e-04,0.105
36900,0.59494,,1.028754e-04,0.105
37000,0.61774,0.59668,1.021048e-04,0.105
37100,0.61824,,1.013355e-04,0.105
37200,0.63818,,1.005677e-04,0.105
37300,0.65602,,9.980135e-05,0.105
37400,0.61365,,9.903645e-05,0.105
37500,0.62285,,9.827305e-05,0.105
37600,0.59253,,9.751117e-05,0.105
37700,0.61363,,9.675083e-05,0.105
37800,0.63528,,9.599206e-05,0.105
37900,0.60685,,9.523486e-05,0.105
38000,0.61961,0.58819,9.447928e-05,0.105
38100,0.61459,,9.372532e-05,0.105
38200,0.59774,,9.297301e-05,0.105
38300,0.64088,,9.222238e-05,0.105
38400,0.61561,,9.147344e-05,0.105
38500,0.61807,,9.072622e-05,0.105
38600,0.57354,,8.998074e-05,0.105
38700,0.58241,,8.923702e-05,0.105
38800,0.62660,,8.849508e-05,0.105
38900,0.61896,,8.775494e-05,0.105
