step,train_loss,val_loss,lr,sec_per_step
27400,2.29723,,2.529622e-04,0.080
27500,2.28449,,2.526119e-04,0.080
27600,2.27193,,2.522607e-04,0.080
27700,2.26005,,2.519084e-04,0.080
27800,2.28548,,2.515550e-04,0.080
27900,2.24955,,2.512006e-04,0.080
28000,2.29304,2.17031,2.508451e-04,0.080
28100,2.26978,,2.504886e-04,0.080
28200,2.24505,,2.501311e-04,0.080
28300,2.24040,,2.497726e-04,0.080
28400,2.25579,,2.494130e-04,0.080
28500,2.27070,,2.490524e-04,0.080
28600,2.23247,,2.486908e-04,0.080
28700,2.29365,,2.483282e-04,0.080
28800,2.27818,,2.479645e-04,0.080
28900,2.24498,,2.475999e-04,0.080
29000,2.21406,2.16625,2.472343e-04,0.080
29100,2.24507,,2.468676e-04,0.080
29200,2.24702,,2.465000e-04,0.080
29300,2.27046,,2.461313e-04,0.080
29400,2.25150,,2.457617e-04,0.080
29500,2.24691,,2.453911e-04,0.080
29600,2.24706,,2.450195e-04,0.080
29700,2.21532,,2.446470e-04,0.080
29800,2.23648,,2.442734e-04,0.080
29900,2.20618,,2.438989e-04,0.080
30000,2.21932,2.13115,2.435235e-04,0.080
30100,2.21110,,2.431470e-04,0.080
30200,2.21454,,2.427697e-04,0.080
30300,2.21941,,2.423913e-04,0.080
30400,2.19384,,2.420120e-04,0.080
30500,2.23816,,2.416318e-04,0.080
30600,2.21933,,2.412506e-04,0.080
30700,2.20611,,2.408685e-04,0.080
30800,2.21771,,2.404855e-04,0.080
30900,2.20821,,2.401015e-04,0.080
31000,2.18835,2.12358,2.397166e-04,0.080
31100,2.21623,,2.393308e-04,0.080
31200,2.19726,,2.389440e-04,0.080
31300,2.16139,,2.385564e-04,0.080
31400,2.18912,,2.381678e-04,0.080
31500,2.21357,,2.377783e-04,0.080
31600,2.16817,,2.373879e-04,0.080
31700,2.17306,,2.369967e-04,0.080
31800,2.19171,,2.366045e-04,0.080
31900,2.17925,,2.362114e-04,0.080
32000,2.17737,2.08566,2.358175e-04,0.080
32100,2.19660,,2.354227e-04,0.080
32200,2.15402,,2.350270e-04,0.080
32300,2.17278,,2.346304e-04,0.080
32400,2.13066,,2.342329e-04,0.080
32500,2.18125,,2.338346e-04,0.080
32600,2.13348,,2.334355e-04,0.080
32700,2.15456,,2.330354e-04,0.080
32800,2.15619,,2.326345e-04,0.080
32900,2.15939,,2.322328e-04,0.080
33000,2.16551,2.07692,2.318302e-04,0.080
33100,2.11773,,2.314268e-04,0.080
33200,2.15087,,2.310226e-04,0.080
33300,2.15871,,2.306175e-04,0.080
33400,2.12260,,2.302116e-04,0.080
33500,2.12271,,2.298048e-04,0.080
33600,2.13937,,2.293972e-04,0.080
33700,2.14205,,2.289889e-04,0.080
33800,2.12500,,2.285797e-04,0.080
33900,2.13181,,2.281697e-04,0.080
34000,2.12673,2.05172,2.277589e-04,0.080
34100,2.12309,,2.273473e-04,0.080
34200,2.14772,,2.269349e-04,0.080
34300,2.14159,,2.265217e-04,0.080
34400,2.12354,,2.261077e-04,0.080
34500,2.12020,,2.256930e-04,0.080
34600,2.08412,,2.252775e-04,0.080
34700,2.10485,,2.248611e-04,0.080
34800,2.10291,,2.244441e-04,0.081
34900,2.11825,,2.240262e-04,0.080
35000,2.06990,2.03460,2.236076e-04,0.081
35100,2.08736,,2.231883e-04,0.081
35200,2.13502,,2.227682e-04,0.081
35300,2.10531,,2.223473e-04,0.081
35400,2.10511,,2.219257e-04,0.081
35500,2.11329,,2.215034e-04,0.081
35600,2.09423,,2.210803e-04,0.081
35700,2.04737,,2.206565e-04,0.081
35800,2.07985,,2.202320e-04,0.081
35900,2.08749,,2.198067e-04,0.081
36000,2.10000,2.00193,2.193807e-04,0.081
36100,2.06680,,2.189541e-04,0.081
36200,2.06632,,2.185267e-04,0.081
36300,2.08863,,2.180986e-04,0.081
36400,2.03406,,2.176698e-04,0.081
36500,2.07613,,2.172403e-04,0.081
36600,2.05671,,2.168101e-04,0.081
36700,2.05241,,2.163792e-04,0.081
36800,2.05844,,2.159477e-04,0.081
36900,2.04995,,2.155155e-04,0.081
37000,2.06780,1.97304,2.150826e-04,0.081
37100,2.06039,,2.146490e-04,0.081
37200,2.05645,,2.142148e-04,0.081
37300,2.06554,,2.137799e-04,0.081
37400,2.07111,,2.133443e-04,0.081
37500,2.01486,,2.129081e-04,0.081
37600,2.03707,,2.124713e-04,0.081
37700,2.01609,,2.120338e-04,0.081
37800,2.03978,,2.115956e-04,0.081
37900,2.04873,,2.111569e-04,0.081
38000,1.98765,1.95075,2.107175e-04,0.081
38100,2.03571,,2.102775e-04,0.081
38200,2.06058,,2.098369e-04,0.081
38300,2.04149,,2.093956e-04,0.081
38400,2.03248,,2.089538e-04,0.081
38500,2.04162,,2.085113e-04,0.081
38600,2.02304,,2.080682e-04,0.081
38700,2.00368,,2.076246e-04,0.081
38800,2.04499,,2.071803e-04,0.081
38900,2.02926,,2.067355e-04,0.081
39000,2.02072,1.94757,2.062901e-04,0.081
39100,1.97870,,2.058440e-04,0.081
39200,2.03584,,2.053975e-04,0.081
39300,2.01962,,2.049503e-04,0.081
39400,2.02083,,2.045026e-04,0.081
39500,2.04259,,2.040543e-04,0.081
39600,2.02338,,2.036055e-04,0.081
39700,2.01827,,2.031561e-04,0.081
39800,1.97483,,2.027062e-04,0.081
39900,1.99298,,2.022558e-04,0.081
40000,2.05123,1.93812,2.018048e-04,0.081
40100,2.01037,,2.013532e-04,0.081
40200,2.02015,,2.009012e-04,0.081
40300,2.02663,,2.004486e-04,0.081
40400,2.01800,,1.999955e-04,0.081
40500,2.01605,,1.995419e-04,0.081
40600,1.98492,,1.990877e-04,0.081
40700,1.96408,,1.986331e-04,0.081
40800,1.96881,,1.981780e-04,0.081
40900,1.99101,,1.977223e-04,0.081
41000,1.98821,1.91628,1.972662e-04,0.081
41100,1.95942,,1.968096e-04,0.081
41200,1.94572,,1.963525e-04,0.081
41300,1.95747,,1.958950e-04,0.081
41400,1.98960,,1.954370e-04,0.081
41500,1.99861,,1.949785e-04,0.081
41600,1.96856,,1.945195e-04,0.081
41700,1.98061,,1.940601e-04,0.081
41800,1.93623,,1.936002e-04,0.081
41900,1.93711,,1.931399e-04,0.081
42000,1.94911,1.88607,1.926791e-04,0.081
42100,1.96943,,1.922179e-04,0.081
42200,1.92358,,1.917563e-04,0.081
42300,1.95713,,1.912942e-04,0.081
42400,1.94922,,1.908318e-04,0.081
42500,1.95476,,1.903688e-04,0.081
42600,1.97504,,1.899055e-04,0.081
42700,1.97457,,1.894418e-04,0.081
42800,1.89594,,1.889777e-04,0.081
42900,1.92696,,1.885131e-04,0.081
43000,1.97182,1.87979,1.880482e-04,0.081
43100,1.96255,,1.875829e-04,0.081
43200,1.95372,,1.871172e-04,0.081
43300,1.94155,,1.866511e-04,0.081
43400,1.94988,,1.861846e-04,0.081
43500,1.91352,,1.857178e-04,0.081
43600,1.94859,,1.852505e-04,0.081
43700,1.92651,,1.847830e-04,0.081
43800,1.94433,,1.843150e-04,0.081
43900,1.94556,,1.838468e-04,0.081
44000,1.93349,1.85792,1.833781e-04,0.081
44100,1.93455,,1.829092e-04,0.081
44200,1.91407,,1.824399e-04,0.081
44300,1.90920,,1.819702e-04,0.081
44400,1.90710,,1.815002e-04,0.081
44500,1.90672,,1.810300e-04,0.081
44600,1.91904,,1.805593e-04,0.081
44700,1.92599,,1.800884e-04,0.081
44800,1.88569,,1.796172e-04,0.081
44900,1.89847,,1.791456e-04,0.081
45000,1.92069,1.84363,1.786738e-04,0.081
45100,1.90420,,1.782017e-04,0.081
45200,1.91309,,1.777292e-04,0.081
45300,1.88446,,1.772565e-04,0.081
45400,1.89687,,1.767835e-04,0.081
45500,1.92379,,1.763103e-04,0.081
45600,1.89829,,1.758367e-04,0.081
45700,1.89860,,1.753629e-04,0.081
45800,1.92431,,1.748889e-04,0.081
45900,1.90468,,1.744146e-04,0.081
46000,1.90213,1.83342,1.739400e-04,0.081
46100,1.87054,,1.734652e-04,0.081
46200,1.90507,,1.729901e-04,0.081
46300,1.88399,,1.725148e-04,0.081
46400,1.89076,,1.720393e-04,0.081
46500,1.91196,,1.715635e-04,0.081
46600,1.90686,,1.710876e-04,0.081
46700,1.88303,,1.706114e-04,0.081
46800,1.86048,,1.701350e-04,0.081
46900,1.90124,,1.696584e-04,0.081
47000,1.87033,1.81961,1.691816e-04,0.081
47100,1.89552,,1.687046e-04,0.081
47200,1.88351,,1.682274e-04,0.081
47300,1.86043,,1.677500e-04,0.081
47400,1.85823,,1.672724e-04,0.081
47500,1.90822,,1.667947e-04,0.081
47600,1.89659,,1.663168e-04,0.081
47700,1.86778,,1.658387e-04,0.081
47800,1.86920,,1.653604e-04,0.081
47900,1.84122,,1.648820e-04,0.081
48000,1.83707,1.80179,1.644035e-04,0.081
48100,1.84579,,1.639247e-04,0.081
48200,1.87429,,1.634459e-04,0.081
48300,1.86872,,1.629669e-04,0.081
48400,1.86763,,1.624878e-04,0.081
