step,train_loss,val_loss,lr,sec_per_step
28600,0.18358,,1.694447e-04,0.118
28700,0.17966,,1.686388e-04,0.118
28800,0.18667,,1.678323e-04,0.118
28900,0.18058,,1.670253e-04,0.118
29000,0.16294,0.14749,1.662179e-04,0.118
29100,0.16491,,1.654099e-04,0.118
29200,0.18081,,1.646015e-04,0.118
29300,0.17392,,1.637927e-04,0.118
29400,0.16657,,1.629834e-04,0.118
29500,0.17061,,1.621738e-04,0.118
29600,0.17464,,1.613638e-04,0.118
29700,0.16555,,1.605535e-04,0.118
29800,0.15967,,1.597429e-04,0.118
29900,0.16791,,1.589320e-04,0.118
30000,0.16268,0.13607,1.581208e-04,0.118
30100,0.16904,,1.573094e-04,0.117
30200,0.15654,,1.564978e-04,0.117
30300,0.16041,,1.556860e-04,0.117
30400,0.15791,,1.548740e-04,0.117
30500,0.15660,,1.540619e-04,0.117
30600,0.15532,,1.532497e-04,0.117
30700,0.15226,,1.524373e-04,0.117
30800,0.15090,,1.516249e-04,0.117
30900,0.16224,,1.508125e-04,0.117
31000,0.15896,0.12895,1.500000e-04,0.117
31100,0.15380,,1.491875e-04,0.117
31200,0.15859,,1.483751e-04,0.117
31300,0.15401,,1.475627e-04,0.117
31400,0.15763,,1.467503e-04,0.117
31500,0.14408,,1.459381e-04,0.117
31600,0.13878,,1.451260e-04,0.117
31700,0.15465,,1.443140e-04,0.117
31800,0.14684,,1.435022e-04,0.117
31900,0.15000,,1.426906e-04,0.117
32000,0.15126,0.12511,1.418792e-04,0.117
32100,0.15147,,1.410680e-04,0.117
32200,0.15048,,1.402571e-04,0.117
32300,0.14437,,1.394465e-04,0.117
32400,0.14546,,1.386362e-04,0.117
32500,0.14287,,1.378262e-04,0.117
32600,0.14618,,1.370166e-04,0.117
32700,0.14828,,1.362073e-04,0.117
32800,0.14536,,1.353985e-04,0.117
32900,0.14680,,1.345901e-04,0.117
33000,0.14138,0.11476,1.337821e-04,0.117
33100,0.13872,,1.329747e-04,0.117
33200,0.14797,,1.321677e-04,0.117
33300,0.14133,,1.313612e-04,0.117
33400,0.13024,,1.305553e-04,0.117
33500,0.13195,,1.297500e-04,0.117
33600,0.13201,,1.289453e-04,0.117
33700,0.13809,,1.281411e-04,0.117
33800,0.13498,,1.273376e-04,0.117
33900,0.12836,,1.265348e-04,0.117
34000,0.12985,0.10796,1.257327e-04,0.117
34100,0.13406,,1.249313e-04,0.117
34200,0.12895,,1.241306e-04,0.117
34300,0.12469,,1.233307e-04,0.117
34400,0.12844,,1.225315e-04,0.117
34500,0.12836,,1.217332e-04,0.117
34600,0.13569,,1.209357e-04,0.117
34700,0.13080,,1.201390e-04,0.117
34800,0.11417,,1.193433e-04,0.117
34900,0.12456,,1.185484e-04,0.117
35000,0.12270,0.10754,1.177544e-04,0.117
35100,0.12660,,1.169614e-04,0.117
35200,0.12982,,1.161694e-04,0.117
35300,0.11536,,1.153783e-04,0.117
35400,0.12082,,1.145883e-04,0.117
35500,0.12622,,1.137993e-04,0.117
35600,0.11334,,1.130114e-04,0.117
35700,0.12182,,1.122245e-04,0.117
35800,0.11160,,1.114388e-04,0.117
35900,0.11680,,1.106542e-04,0.117
36000,0.11801,0.09655,1.098707e-04,0.117
36100,0.11617,,1.090885e-04,0.117
36200,0.10868,,1.083074e-04,0.117
36300,0.10848,,1.075276e-04,0.117
36400,0.11060,,1.067489e-04,0.117
36500,0.11334,,1.059716e-04,0.117
36600,0.12175,,1.051956e-04,0.117
36700,0.11373,,1.044208e-04,0.117
36800,0.10931,,1.036475e-04,0.117
36900,0.10546,,1.028754e-04,0.117
37000,0.11220,0.08947,1.021048e-04,0.117
37100,0.11005,,1.013355e-04,0.117
37200,0.09986,,1.005677e-04,0.117
37300,0.10387,,9.980135e-05,0.117
37400,0.10786,,9.903645e-05,0.117
37500,0.10256,,9.827305e-05,0.117
37600,0.10520,,9.751117e-05,0.117
37700,0.09572,,9.675083e-05,0.117
37800,0.09648,,9.599206e-05,0.117
37900,0.10533,,9.523486e-05,0.117
38000,0.10092,0.08572,9.447928e-05,0.117
38100,0.09964,,9.372532e-05,0.117
38200,0.10208,,9.297301e-05,0.117
38300,0.09440,,9.222238e-05,0.117
38400,0.10008,,9.147344e-05,0.117
38500,0.09402,,9.072622e-05,0.117
38600,0.09520,,8.998074e-05,0.117
38700,0.09885,,8.923702e-05,0.117
38800,0.09619,,8.849508e-05,0.117
38900,0.09297,,8.775494e-05,0.117
39000,0.09386,0.07974,8.701663e-05,0.117
39100,0.09639,,8.628017e-05,0.117
39200,0.09892,,8.554558e-05,0.117
39300,0.09959,,8.481288e-05,0.117
39400,0.09536,,8.408210e-05,0.117
39500,0.08441,,8.335324e-05,0.117
39600,0.08374,,8.262635e-05,0.117
